City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Namibe,AO,2020-04-14 20:12:59,-15.2,12.15,74.41,69,1,5.08
282,Gizo,SB,2020-04-14 20:12:59,-8.1,156.84,83.25,76,100,3.89
283,Ullal,IN,2020-04-14 20:12:59,12.8,74.85,80.2,85,9,1.72
284,Kyenjojo,UG,2020-04-14 20:13:00,0.63,30.62,62.37,66,85,1.52
285,Jijiang,CN,2020-04-14 20:13:00,29.29,106.25,59.0,72,0,6.71
286,Brigantine,US,2020-04-14 20:13:00,39.41,-74.36,59.0,54,75,6.82
287,La Ronge,CA,2020-04-14 20:13:00,55.1,-105.28,24.8,45,75,9.17
288,Olafsvik,IS,2020-04-14 20:13:01,64.89,-23.71,38.28,75,100,23.67
289,Huainan,CN,2020-04-14 20:13:02,32.63,117.0,53.78,77,33,4.81
290,Fairbanks,US,2020-04-14 20:13:02,64.84,-147.72,42.8,60,1,8.05
291,Vuktyl,RU,2020-04-14 20:13:02,63.86,57.31,27.55,95,51,5.46
292,Bilma,NE,2020-04-14 20:13:02,18.69,12.92,86.45,11,85,9.06
293,Tabas,IR,2020-04-14 20:13:03,33.6,56.92,60.04,45,0,3.4
294,Nova Olinda Do Norte,BR,2020-04-14 20:13:03,-3.89,-59.09,79.12,86,83,0.81
295,Kargasok,RU,2020-04-14 20:13:03,59.06,80.86,34.25,96,88,6.06
296,Sao Sebastiao,BR,2020-04-14 20:13:03,-23.76,-45.41,76.62,75,100,5.93
297,Praia,CV,2020-04-14 20:13:04,14.92,-23.51,77.0,61,75,24.16
298,Port Augusta,AU,2020-04-14 20:13:04,-32.5,137.77,53.6,37,57,4.7
299,Damghan,IR,2020-04-14 20:13:04,36.17,54.35,47.75,44,39,4.38
300,Felanitx,ES,2020-04-14 20:13:05,39.47,3.15,60.8,82,75,5.82
301,Sao Joao Dos Patos,BR,2020-04-14 20:13:05,-6.5,-43.7,73.11,86,100,4.47
302,Airai,TL,2020-04-14 20:13:05,-8.93,125.41,60.4,68,86,2.3
303,Flinders,AU,2020-04-14 20:13:05,-34.58,150.86,59.0,77,36,8.05
304,Presidente Venceslau,BR,2020-04-14 20:13:06,-21.88,-51.84,72.64,77,50,4.07
305,Yumen,CN,2020-04-14 20:13:06,40.28,97.2,54.43,26,2,6.31
306,Lubao,PH,2020-04-14 20:13:06,14.92,120.55,80.6,83,75,2.24
307,Stephenville,US,2020-04-14 20:13:07,32.22,-98.2,57.2,53,75,11.41
308,Puerto Leguizamo,CO,2020-04-14 20:13:07,-0.19,-74.78,91.83,41,63,3.85
309,Solnechnyy,RU,2020-04-14 20:09:26,50.72,136.63,30.51,83,79,4.16
310,Luderitz,NA,2020-04-14 20:08:37,-26.65,15.16,60.8,77,88,16.11
311,San Policarpo,PH,2020-04-14 20:13:08,12.18,125.51,80.26,74,1,6.91
312,Karratha,AU,2020-04-14 20:13:08,-20.74,116.85,81.64,71,21,5.41
313,Lata,PT,2020-04-14 20:13:08,40.16,-8.33,64.0,77,40,4.7
314,Aklavik,CA,2020-04-14 20:13:09,68.22,-135.01,33.8,64,75,4.7
315,Ossora,RU,2020-04-14 20:13:09,59.24,163.07,16.3,89,62,4.36
316,Safonovo,RU,2020-04-14 20:13:10,55.15,33.22,34.27,77,72,7.05
317,Kalemie,CD,2020-04-14 20:13:10,-5.95,29.19,71.56,68,99,3.09
318,Port Lincoln,AU,2020-04-14 20:13:10,-34.73,135.87,69.58,33,99,14.65
319,Puerto Del Rosario,ES,2020-04-14 20:09:01,28.5,-13.86,68.0,72,75,9.17
320,Sivas,TR,2020-04-14 20:13:11,39.79,37.0,47.68,34,100,4.59
321,Hobyo,SO,2020-04-14 20:13:11,5.35,48.53,84.49,74,35,11.39
322,Litovko,RU,2020-04-14 20:13:11,49.24,135.17,32.4,84,22,2.89
323,Portland,US,2020-04-14 20:09:05,45.52,-122.68,66.0,30,20,4.7
324,Nelson Bay,AU,2020-04-14 20:13:12,-32.72,152.15,57.99,93,0,5.64
325,Aksarka,RU,2020-04-14 20:13:12,66.56,67.8,32.68,96,100,6.11
326,Lazaro Cardenas,MX,2020-04-14 20:09:07,17.96,-102.2,84.22,49,100,9.01
327,Ulladulla,AU,2020-04-14 20:13:13,-35.35,150.47,59.0,77,73,8.05
328,Lincoln,US,2020-04-14 20:13:13,40.8,-96.67,46.4,26,90,17.22
329,Newport,GB,2020-04-14 20:13:13,51.59,-3.0,51.01,75,0,3.36
330,Shintomi,JP,2020-04-14 20:13:14,32.08,131.47,54.01,62,97,6.38
331,Black River,JM,2020-04-14 20:13:14,18.03,-77.85,86.0,74,20,17.22
332,Krasnoborsk,RU,2020-04-14 20:13:14,61.56,45.93,36.25,87,99,10.56
333,Phangnga,TH,2020-04-14 20:13:14,8.45,98.53,80.6,83,20,1.12
334,Abnub,EG,2020-04-14 20:13:15,27.27,31.15,68.0,40,0,9.17
335,Price,US,2020-04-14 20:13:15,39.6,-110.81,46.99,17,1,10.29
336,Jiblah,YE,2020-04-14 20:13:15,13.92,44.15,65.05,46,74,0.13
337,Ohafia,NG,2020-04-14 20:13:16,5.62,7.83,79.77,79,79,6.55
338,Namatanai,PG,2020-04-14 20:13:16,-3.67,152.43,81.36,77,100,5.39
339,Sao Filipe,CV,2020-04-14 20:13:16,14.9,-24.5,73.09,75,77,15.75
340,Rong Kwang,TH,2020-04-14 20:13:16,18.34,100.32,77.65,51,47,0.65
341,Roseburg,US,2020-04-14 20:10:31,43.22,-123.34,69.01,29,1,3.36
342,Ferme-Neuve,CA,2020-04-14 20:13:17,46.7,-75.45,40.15,56,100,10.47
343,Cayenne,GF,2020-04-14 20:13:17,4.93,-52.33,84.2,66,95,8.05
344,Hit,IQ,2020-04-14 20:13:18,33.64,42.83,68.83,25,60,4.92
345,Plettenberg Bay,ZA,2020-04-14 20:13:18,-34.05,23.37,59.63,77,0,3.91
346,Nouakchott,MR,2020-04-14 20:11:04,18.09,-15.98,71.6,73,66,23.04
347,Cabot,US,2020-04-14 20:13:18,34.97,-92.02,53.01,57,40,6.93
348,Hambantota,LK,2020-04-14 20:13:19,6.12,81.12,80.73,82,74,6.04
349,Bilibino,RU,2020-04-14 20:13:19,68.05,166.44,9.57,85,57,1.39
350,Huilong,CN,2020-04-14 20:13:19,31.81,121.66,62.01,70,100,6.8
351,Cap Malheureux,MU,2020-04-14 20:13:19,-19.98,57.61,78.8,83,75,14.99
352,Talcahuano,CL,2020-04-14 20:13:20,-36.72,-73.12,68.0,45,3,6.93
353,Bairiki,KI,2020-04-14 20:13:20,1.33,172.98,84.2,79,40,10.29
354,Sulangan,PH,2020-04-14 20:13:21,11.14,123.72,79.92,78,10,9.22
355,Marzuq,YE,2020-04-14 20:13:21,14.4,46.47,72.86,53,95,1.34
356,Nalut,LY,2020-04-14 20:13:21,30.33,10.85,79.36,23,100,7.65
357,Villa Maria,AR,2020-04-14 20:13:21,-32.41,-63.24,73.99,33,90,3.0
358,Olavarria,AR,2020-04-14 20:13:22,-36.89,-60.32,64.99,51,30,1.01
359,Muroto,JP,2020-04-14 20:13:22,33.28,134.15,55.76,47,99,4.47
360,Meadow Lake,US,2020-04-14 20:13:22,34.8,-106.54,54.0,16,1,21.92
361,Sungaipenuh,ID,2020-04-14 20:13:23,-2.08,101.38,66.67,74,94,2.06
362,Coihaique,CL,2020-04-14 20:13:23,-45.58,-72.07,57.2,58,100,5.82
363,Ewa Beach,US,2020-04-14 20:13:23,21.32,-158.01,75.2,83,1,3.36
364,Husavik,IS,2020-04-14 20:13:24,66.04,-17.34,41.0,44,75,25.28
365,Port Macquarie,AU,2020-04-14 20:13:24,-31.43,152.92,59.0,100,8,3.36
366,Makakilo City,US,2020-04-14 20:13:24,21.35,-158.09,75.2,83,1,3.36
367,Charters Towers,AU,2020-04-14 20:13:24,-20.1,146.27,65.1,77,0,5.46
368,Marinette,US,2020-04-14 20:13:25,45.1,-87.63,32.0,46,90,10.29
369,Sesheke,ZM,2020-04-14 20:13:25,-17.48,24.3,71.6,73,9,1.12
370,Geraldton,AU,2020-04-14 20:13:26,-28.77,114.6,64.4,77,75,9.17
371,Cidreira,BR,2020-04-14 20:13:26,-30.18,-50.21,66.11,64,10,22.12
372,Gambela,ET,2020-04-14 20:13:26,8.25,34.58,81.61,32,36,3.71
373,Lanzhou,CN,2020-04-14 20:13:26,36.06,103.79,55.99,24,37,8.95
374,Sandovo,RU,2020-04-14 20:13:26,58.46,36.41,35.17,79,100,5.59
375,Havoysund,NO,2020-04-14 20:13:27,71.0,24.66,33.8,86,75,8.05
376,Kieta,PG,2020-04-14 20:13:27,-6.22,155.63,81.97,74,99,2.59
377,Krasnystaw,PL,2020-04-14 20:13:27,50.98,23.17,39.2,44,51,8.05
378,Berlevag,NO,2020-04-14 20:13:28,70.86,29.09,32.0,93,90,17.22
379,Santa Rosa,PH,2020-04-14 20:13:28,14.31,121.11,80.6,74,75,4.7
380,Nivala,FI,2020-04-14 20:13:28,63.92,24.97,28.99,88,0,4.0
381,Tautira,PF,2020-04-14 20:13:28,-17.73,-149.15,86.0,74,17,4.7
382,Bokoro,TD,2020-04-14 20:13:29,12.38,17.06,86.83,11,0,11.68
383,Rasht,IR,2020-04-14 20:13:29,37.28,49.58,51.85,74,0,4.7
384,Coquimbo,CL,2020-04-14 20:09:37,-29.95,-71.34,62.6,72,75,16.11
385,Kuching,MY,2020-04-14 20:13:29,1.55,110.33,78.8,94,20,2.24
386,Sungairaya,ID,2020-04-14 20:13:30,0.7,108.9,76.32,92,24,5.88
387,Abu Dhabi,AE,2020-04-14 20:13:10,24.47,54.37,79.0,65,0,4.7
388,Ndele,CF,2020-04-14 20:13:30,8.41,20.65,82.9,27,0,2.93
389,Matagami,CA,2020-04-14 20:13:31,49.75,-77.63,28.4,54,90,18.34
390,Goicea,RO,2020-04-14 20:13:31,43.92,23.62,48.0,65,100,13.87
391,Salmon Arm,CA,2020-04-14 20:13:31,50.7,-119.3,45.46,69,100,1.92
392,Yetkul,RU,2020-04-14 20:13:31,54.82,61.59,33.8,86,40,8.95
393,Teknaf,BD,2020-04-14 20:13:32,20.86,92.31,74.75,87,0,2.57
394,Bundaberg,AU,2020-04-14 20:13:32,-24.85,152.35,68.0,88,40,5.82
395,Gisborne,NZ,2020-04-14 20:13:32,-38.65,178.0,53.01,70,0,1.99
396,Pacific Grove,US,2020-04-14 20:13:32,36.62,-121.92,75.0,40,1,8.05
397,Irbit,RU,2020-04-14 20:13:33,57.67,63.07,35.19,83,58,1.95
398,Bambous Virieux,MU,2020-04-14 20:13:33,-20.34,57.76,78.8,83,75,14.99
399,Pokosnoye,RU,2020-04-14 20:12:08,55.53,101.05,33.78,73,0,2.19
400,At-Bashi,KG,2020-04-14 20:13:21,41.17,75.81,43.32,37,100,2.08
401,Wawa,NG,2020-04-14 20:13:33,9.9,4.42,92.84,34,31,3.06
402,Huancavelica,PE,2020-04-14 20:13:34,-12.77,-74.98,52.45,16,34,3.6
403,Baie-Comeau,CA,2020-04-14 20:12:57,49.22,-68.15,42.8,35,40,25.28
404,Coahuayana,MX,2020-04-14 20:13:34,18.73,-103.68,87.8,29,40,7.29
405,Ust-Tsilma,RU,2020-04-14 20:13:34,65.44,52.15,34.56,93,100,6.8
406,Polyarnyy,RU,2020-04-14 20:13:34,69.2,33.45,35.6,80,75,8.95
407,Longfeng,CN,2020-04-14 20:13:35,46.55,125.12,40.17,58,76,10.8
408,Skjern,DK,2020-04-14 20:13:35,55.95,8.5,43.0,75,100,17.22
409,Wanning,CN,2020-04-14 20:13:35,18.8,110.4,68.09,76,100,2.66
410,Finspang,SE,2020-04-14 20:13:35,58.71,15.77,44.6,56,96,21.92
411,Lagoa,PT,2020-04-14 20:13:36,39.05,-27.98,52.84,85,100,19.82
412,Mogadishu,SO,2020-04-14 20:13:36,2.04,45.34,84.11,78,76,11.83
413,Soure,BR,2020-04-14 20:13:36,-0.72,-48.52,75.24,91,100,1.52
414,Scottsbluff,US,2020-04-14 20:13:33,41.87,-103.67,45.0,22,75,21.92
415,Georgiyevskoye,RU,2020-04-14 20:13:37,58.73,45.02,43.74,78,100,9.57
416,Mackenzie,CA,2020-04-14 20:13:37,55.3,-123.17,42.8,71,20,3.36
417,Rustenburg,ZA,2020-04-14 20:13:38,-25.67,27.24,61.39,59,87,2.86
418,Sjenica,RS,2020-04-14 20:13:38,43.27,20.0,29.68,68,100,5.01
419,Khuzdar,PK,2020-04-14 20:13:38,27.74,66.64,70.36,28,1,5.59
420,Amahai,ID,2020-04-14 20:13:38,-3.33,128.92,80.69,76,97,9.46
421,Hirtshals,DK,2020-04-14 20:13:39,57.59,9.96,44.01,79,100,5.99
422,Bud,US,2020-04-14 20:13:39,39.45,-86.18,46.99,30,1,11.41
423,Atakpame,TG,2020-04-14 20:13:39,7.53,1.13,78.12,75,49,5.82
424,Atar,MR,2020-04-14 20:13:39,20.52,-13.05,81.27,15,0,9.44
425,Noumea,NC,2020-04-14 20:13:40,-22.28,166.46,71.6,88,74,3.36
426,Ratnagiri,IN,2020-04-14 20:13:40,16.98,73.3,78.96,78,0,4.74
427,Awjilah,LY,2020-04-14 20:13:40,29.11,21.29,77.09,18,1,13.47
428,Obama,JP,2020-04-14 20:13:41,35.5,135.75,44.01,91,36,2.95
429,Kerema,PG,2020-04-14 20:13:41,-7.96,145.78,76.42,85,100,3.67
430,Ketchikan,US,2020-04-14 20:13:41,55.34,-131.65,46.4,93,90,5.82
431,Yarmouth,US,2020-04-14 20:09:01,41.71,-70.23,57.99,69,20,11.41
432,Chifeng,CN,2020-04-14 20:13:42,42.27,118.96,48.52,39,93,5.95
433,Nyuksenitsa,RU,2020-04-14 20:13:42,60.41,44.24,38.95,83,100,9.42
434,Kampot,KH,2020-04-14 20:08:52,10.62,104.18,79.79,79,100,6.6
435,Ballina,AU,2020-04-14 20:13:42,-28.87,153.57,60.01,100,75,4.68
436,Singkang,MY,2020-04-14 20:13:42,2.1,102.8,80.6,78,20,3.36
437,Sao Joao Da Barra,BR,2020-04-14 20:13:43,-21.64,-41.05,80.6,65,3,13.87
438,Bethel,US,2020-04-14 20:11:35,41.37,-73.41,59.0,34,20,8.05
439,Luau,AO,2020-04-14 20:13:43,-10.71,22.22,67.15,67,47,1.72
440,Augusto Correa,BR,2020-04-14 20:13:43,-1.02,-46.63,73.45,98,100,2.95
441,Kaabong,UG,2020-04-14 20:13:43,3.48,34.15,67.87,55,82,3.24
442,Sijunjung,ID,2020-04-14 20:13:44,-0.69,100.95,73.71,81,87,0.96
443,Tutoia,BR,2020-04-14 20:13:44,-2.76,-42.27,86.0,74,20,10.29
444,Golden,US,2020-04-14 20:12:18,39.76,-105.22,50.0,29,20,4.7
445,Havre-Saint-Pierre,CA,2020-04-14 20:13:44,50.23,-63.6,39.2,55,1,33.33
446,Kumluca,TR,2020-04-14 20:13:45,36.37,30.29,59.97,59,65,3.18
447,Grindavik,IS,2020-04-14 20:13:45,63.84,-22.43,39.2,69,75,17.22
448,Cascais,PT,2020-04-14 20:13:45,38.7,-9.42,59.0,87,40,10.29
449,Xai-Xai,MZ,2020-04-14 20:13:45,-25.05,33.64,73.06,82,0,8.66
450,North Platte,US,2020-04-14 20:09:48,41.12,-100.77,48.2,21,75,18.34
451,Khatauli,IN,2020-04-14 20:13:46,29.28,77.72,81.37,27,100,6.26
452,Liverpool,GB,2020-04-14 20:12:33,53.41,-2.98,48.99,61,57,5.82
453,Saint-Augustin,CA,2020-04-14 20:13:46,51.23,-58.65,40.03,70,51,18.37
454,Vrangel,RU,2020-04-14 20:13:47,42.73,133.08,40.39,67,74,7.96
455,Ende,ID,2020-04-14 20:13:47,-8.84,121.66,81.19,75,100,1.68
456,Westport,US,2020-04-14 20:10:35,41.14,-73.36,59.0,37,1,16.11
457,Salvador,SV,2020-04-14 20:13:47,13.83,-88.92,89.6,62,20,10.29
458,Dukhovnitskoye,RU,2020-04-14 20:13:48,52.48,48.21,46.04,57,73,8.79
459,Pitimbu,BR,2020-04-14 20:13:48,-7.47,-34.81,86.0,66,20,12.75
460,Porto Santo,PT,2020-04-14 20:13:48,33.07,-16.34,62.6,63,40,21.92
461,Aswan,EG,2020-04-14 20:13:48,24.09,32.91,68.52,22,0,12.37
462,Bonthe,SL,2020-04-14 20:13:49,7.53,-12.51,82.04,79,100,6.38
463,Aktau,KZ,2020-04-14 20:13:49,43.65,51.2,48.2,57,0,13.42
464,Touros,BR,2020-04-14 20:13:49,-5.2,-35.46,86.0,70,75,17.22
465,Sumkino,RU,2020-04-14 20:13:49,58.11,68.32,34.79,86,15,3.94
466,Swellendam,ZA,2020-04-14 20:13:49,-34.02,20.44,53.6,81,0,3.36
467,Xining,CN,2020-04-14 20:13:50,36.62,101.77,46.22,19,24,2.42
468,Sayyan,YE,2020-04-14 20:13:50,15.17,44.32,60.39,37,9,3.6
469,Fosca,CO,2020-04-14 20:13:50,4.34,-73.94,87.8,48,40,4.7
470,Klaksvik,FO,2020-04-14 20:13:50,62.23,-6.59,46.4,93,100,25.28
471,Zabol,AF,2020-04-14 20:13:51,32.25,67.25,51.08,48,0,8.37
472,Vanimo,PG,2020-04-14 20:13:51,-2.67,141.3,79.38,83,99,5.32
473,Venice,US,2020-04-14 20:10:02,27.1,-82.45,93.99,83,40,10.29
474,Pisco,PE,2020-04-14 20:10:02,-13.7,-76.22,75.99,30,20,8.05
475,Bonavista,CA,2020-04-14 20:13:52,48.65,-53.11,46.0,83,87,13.0
476,Lavumisa,SZ,2020-04-14 20:13:52,-27.31,31.89,66.2,93,90,6.93
477,Palmer,US,2020-04-14 20:13:52,42.16,-72.33,59.0,25,75,9.17
478,Berdigestyakh,RU,2020-04-14 20:13:53,62.1,126.7,25.18,94,85,7.29
479,Bongaree,AU,2020-04-14 20:13:53,-27.08,153.16,64.99,93,20,9.17
480,Talnakh,RU,2020-04-14 20:13:53,69.49,88.4,1.4,77,27,20.13
481,Saint-Ambroise,CA,2020-04-14 20:13:53,48.55,-71.33,39.2,38,75,21.92
482,Dunedin,NZ,2020-04-14 20:11:23,-45.87,170.5,46.0,72,71,1.99
483,Mundargi,IN,2020-04-14 20:13:54,15.22,75.9,79.93,28,3,9.55
484,Panaba,MX,2020-04-14 20:13:54,21.28,-88.27,100.78,21,0,12.55
485,Yerbogachen,RU,2020-04-14 20:13:45,61.28,108.01,32.45,85,67,3.74
486,La Paz,BO,2020-04-14 20:14:15,-16.5,-68.15,62.6,11,40,11.41
487,Nizwa,OM,2020-04-14 20:14:16,22.93,57.53,77.77,37,71,2.84
488,Compiegne,FR,2020-04-14 20:14:16,49.42,2.83,50.0,49,0,6.93
489,Copala,MX,2020-04-14 20:14:16,16.65,-98.98,85.8,53,32,10.78
490,Laguna,US,2020-04-14 20:14:16,38.42,-121.42,78.01,19,1,11.41
491,Port Hardy,CA,2020-04-14 20:14:17,50.7,-127.42,59.0,58,75,14.99
492,Iqaluit,CA,2020-04-14 20:12:54,63.75,-68.51,19.4,62,75,6.93
493,Sabya,SA,2020-04-14 20:14:17,17.15,42.63,84.2,79,74,4.7
494,Maldonado,UY,2020-04-14 20:14:17,-34.67,-54.92,62.01,93,90,32.21
495,Mawlaik,MM,2020-04-14 20:14:18,23.63,94.42,78.44,47,77,1.68
496,Abejorral,CO,2020-04-14 20:14:18,5.79,-75.43,82.4,77,75,6.93
497,Kalabo,ZM,2020-04-14 20:14:18,-14.97,22.68,70.25,47,59,2.08
498,Umm Lajj,SA,2020-04-14 20:14:18,25.02,37.27,69.51,57,0,5.32
499,San Quintin,MX,2020-04-14 20:14:19,30.48,-115.95,65.37,66,0,13.73
500,Tura,IN,2020-04-14 20:14:19,25.52,90.22,74.39,51,0,4.45
501,Villacarrillo,ES,2020-04-14 20:14:19,38.12,-3.08,53.28,61,16,1.39
502,Emerald,AU,2020-04-14 20:14:20,-23.53,148.17,62.6,88,0,6.93
503,Menongue,AO,2020-04-14 20:14:20,-14.66,17.69,65.46,53,6,3.33
504,Owando,CG,2020-04-14 20:14:20,-0.48,15.9,77.95,67,74,1.45
505,Shelbyville,US,2020-04-14 20:09:24,35.48,-86.46,57.99,56,40,13.87
506,Boueni,YT,2020-04-14 20:14:21,-12.9,45.08,82.4,83,40,9.17
507,Zelenoborsk,RU,2020-04-14 20:14:21,61.47,64.03,37.27,94,100,6.58
508,Kosikha,RU,2020-04-14 20:14:21,53.36,84.58,46.4,61,100,4.47
509,Seoul,KR,2020-04-14 20:14:21,37.57,126.98,44.6,65,1,1.23
510,Catuday,PH,2020-04-14 20:14:22,16.29,119.81,77.86,76,41,4.34
511,Mponela,MW,2020-04-14 20:14:22,-13.53,33.74,63.46,68,8,3.85
512,Jibuti,DJ,2020-04-14 20:14:22,11.5,42.5,84.2,79,1,6.93
513,Chaoyang,CN,2020-04-14 20:14:22,41.57,120.46,54.48,36,88,3.15
514,Atherton,GB,2020-04-14 20:14:22,53.52,-2.49,50.0,61,37,3.36
515,Staryy Nadym,RU,2020-04-14 20:14:23,65.61,72.68,33.26,96,100,10.67
516,Plouzane,FR,2020-04-14 20:12:25,48.38,-4.62,50.0,70,0,14.99
517,Srednekolymsk,RU,2020-04-14 20:14:23,67.45,153.68,-5.64,89,4,0.85
518,Russell,US,2020-04-14 20:14:23,32.35,-85.2,80.01,54,40,8.05
519,Eydhafushi,MV,2020-04-14 20:14:24,5.1,73.07,86.2,63,5,5.55
520,Gat,IL,2020-04-14 20:14:24,31.61,34.76,64.99,82,40,3.36
521,San Luis,AR,2020-04-14 20:14:24,-33.3,-66.34,69.91,24,41,2.95
522,Madang,PG,2020-04-14 20:14:24,-5.22,145.8,78.12,81,100,3.69
523,Iquitos,PE,2020-04-14 20:14:25,-3.75,-73.25,93.2,52,40,9.17
524,Ancud,CL,2020-04-14 20:14:25,-41.87,-73.82,51.8,93,100,5.82
525,Sterling,US,2020-04-14 20:11:22,39.01,-77.43,59.0,37,75,3.94
526,Kenai,US,2020-04-14 20:14:25,60.55,-151.26,41.0,74,90,8.05
527,Sakakah,SA,2020-04-14 20:14:25,29.97,40.21,59.0,77,75,11.41
528,Eufaula,US,2020-04-14 20:14:26,31.89,-85.15,82.99,54,40,8.05
529,Grand Gaube,MU,2020-04-14 20:14:26,-20.01,57.66,78.8,83,75,14.99
530,Kurilsk,RU,2020-04-14 20:14:26,45.23,147.88,29.7,95,100,15.39
531,Rizhao,CN,2020-04-14 20:14:26,35.43,119.46,52.07,58,98,4.14
532,Jawhar,SO,2020-04-14 20:14:27,2.78,45.5,82.38,74,86,12.21
533,Terra Santa,BR,2020-04-14 20:14:27,-2.1,-56.49,81.3,82,29,3.62
534,Feira De Santana,BR,2020-04-14 20:14:27,-12.27,-38.97,75.2,81,87,6.08
535,Yilan,TW,2020-04-14 20:14:06,24.76,121.75,66.2,72,75,1.12
536,Graham,US,2020-04-14 20:14:28,47.05,-122.29,63.0,54,1,4.7
537,Nkhata Bay,MW,2020-04-14 20:14:28,-11.61,34.29,76.41,66,99,5.14
538,Siilinjarvi,FI,2020-04-14 20:14:28,63.08,27.67,30.2,92,90,2.24
539,Port Keats,AU,2020-04-14 20:14:29,-14.25,129.55,77.76,60,42,6.69
540,Anadyr,RU,2020-04-14 20:14:25,64.75,177.48,8.6,84,20,6.71
541,Meulaboh,ID,2020-04-14 20:14:29,4.14,96.13,78.69,81,73,4.83
542,Carutapera,BR,2020-04-14 20:14:29,-1.2,-46.02,74.77,96,100,4.38
543,Pangkalanbuun,ID,2020-04-14 20:14:30,-2.68,111.62,76.37,92,5,1.59
544,San Juan,AR,2020-04-14 20:14:30,-31.54,-68.54,75.13,21,3,5.1
545,Bestobe,KZ,2020-04-14 20:14:30,52.5,73.1,37.29,80,0,9.22
546,Erdenet,MN,2020-04-14 20:14:30,49.03,104.08,28.27,57,22,8.41
547,Manga,BF,2020-04-14 20:14:31,11.66,-1.07,95.41,23,37,6.71
548,Pedernales,DO,2020-04-14 20:14:31,18.04,-71.74,86.76,51,28,2.24
549,Tomatlan,MX,2020-04-14 20:14:31,19.93,-105.25,87.49,29,22,8.88
550,Izhma,RU,2020-04-14 20:14:31,65.01,53.91,30.43,98,38,6.4
551,Codo,BR,2020-04-14 20:11:05,-4.46,-43.89,74.55,95,99,3.47
552,Shieli,KZ,2020-04-14 20:14:32,44.17,66.75,46.63,47,0,6.85
553,Maningrida,AU,2020-04-14 20:14:32,-12.07,134.27,75.6,90,93,10.13
554,Surab,PK,2020-04-14 20:14:32,28.49,66.26,60.33,33,0,5.84
555,Cap-Aux-Meules,CA,2020-04-14 20:10:02,47.38,-61.86,48.2,66,40,19.46
556,Japura,ID,2020-04-14 20:14:32,-0.32,102.35,74.62,95,95,1.14
557,Sagarejo,GE,2020-04-14 20:14:33,41.73,45.33,50.0,57,23,2.24
558,Marystown,CA,2020-04-14 20:10:10,47.17,-55.15,41.29,96,100,14.99
559,Celestun,MX,2020-04-14 20:14:33,20.87,-90.4,86.16,66,0,12.86
560,San Cristobal,VE,2020-04-14 20:14:33,7.77,-72.22,91.4,46,40,11.41
561,Leningradskiy,RU,2020-04-14 20:14:33,69.38,178.42,10.56,92,97,3.8
562,Grabouw,ZA,2020-04-14 20:14:34,-34.15,19.02,63.0,87,0,10.29
